,id,type_de_bien,année,nb_de_pieces,surface,ville,prix
1935,500,maison,,5,100, ARCACHON,651000
1936,501,maison,,4,80, LE BOUSCAT,475500
1937,502,appartement,,5,139, BORDEAUX,661500
1938,503,maison,,9,480, ST VINCENT DE PAUL,475500
1939,504,maison,,4,170, YVRAC,528000
1940,505,maison,,3,67, EYSINES,310000
1941,506,appartement,,4,90, TALENCE,407900
1942,507,maison,,6,125, BEGLES,486000
1943,508,appartement,,2,43, COUTRAS,66400
1944,509,appartement,,3,67, BORDEAUX,265000
1945,513,appartement,,5,116, BLANQUEFORT,325500
1946,516,appartement,,1,28, ARES,114000
1947,517,maison,,6,197, LIBOURNE,630000
1948,518,appartement,,4,81, BORDEAUX,265000
1949,525,appartement,,2,54, BORDEAUX,180000
1950,526,maison,,4,193, ABZAC,192000
1951,528,maison,,4,126, LANGON,215000
1952,530,maison,,4,80, CADAUJAC,335000
1953,531,maison,,3,65, TOULENNE,142000
1954,536,maison,,5,108, GRADIGNAN,475500
1955,537,appartement,,5,121, BORDEAUX,630000
1956,538,maison,,8,1634, SALLES,987000
1957,539,maison,,4,122, BORDEAUX,651000
1958,540,appartement,,3,60, BORDEAUX,352500
1959,541,appartement,,3,58, BORDEAUX,348000
1960,542,maison,,4,138, AUDENGE,399000
1961,544,maison,,3,90, FRONSAC,191000
1962,545,maison,,6,175, LIBOURNE,585000
1963,546,appartement,,4,108, BORDEAUX,592000
1964,547,maison,,5,200, MERIGNAS,191500
1965,549,maison,,8,250, PONDAURAT,396500
1966,552,appartement,,4,123, BORDEAUX,659000
1967,553,appartement,,3,62, MARCHEPRIME,189000
1968,563,appartement,,2,28, LACANAU OCEAN                   ,93000
1969,564,maison,,2,31, LACANAU OCEAN                   ,148000
1970,570,maison,,9,260, BLAYE,367500
1971,571,maison,,9,260, ST ANDRE DE CUBZAC,367500
1972,572,appartement,,2,52, BORDEAUX,188500
1973,573,maison,,7,245, CAVIGNAC,630000
1974,575,maison,,4,100, MOULIETS ET VILLEMARTIN,160000
1975,576,maison,,8,230, BEGLES,975000
1976,578,maison,,7,240, TALAIS,494000
1977,580,maison,,6,150, PRECHAC,149000
1978,581,appartement,,4,125, BORDEAUX,870000
1979,582,maison,,4,140, BOURG,176000
1980,583,maison,,3,55, LE BOUSCAT,360000
1981,584,appartement,,2,42, LANGON,70000
1982,585,maison,,6,120, BEGLES,454500
1983,586,maison,,17,282, TARGON,548500
1984,587,appartement,,5,100, PESSAC,423000
1985,591,appartement,,2,46, BORDEAUX,155000
1986,593,maison,,8,266, ST EMILION,698000
1987,596,appartement,,2,37, BORDEAUX,214000
1988,597,maison,,4,114, ST GERMAIN DU PUCH,254500
1989,598,maison,,11,270, ST ANDRE DE CUBZAC,371000
1990,604,maison,,6,132, ST GERMAIN DU PUCH,399000
1991,608,maison,,4,90, MONGAUZY,135000
1992,611,maison,,3,80, CENON,265500
1993,612,maison,,5,134, ST ANDRE DE CUBZAC,349500
1994,613,maison,,5,128, GUJAN MESTRAS,435000
1995,614,maison,,5,112, LE BOUSCAT,579000
1996,615,maison,,6,174, ROMAGNE,485000
1997,616,maison,,6,156, BORDEAUX,787500
1998,618,maison,,7,160, POMEROL,207000
1999,619,appartement,,2,56, BORDEAUX,316000
2000,621,maison,,18,400, ST EMILION,424000
2001,622,maison,,10,180, LA REOLE,112000
2002,623,maison,,14,402, LANGON,244500
2003,627,appartement,,2,44, LANGON,77000
2004,628,maison,,4,68, BORDEAUX,405000
2005,629,maison,,8,191, LA REOLE,188000
2006,630,appartement,,4,85, BIGANOS,292400
2007,631,appartement,,3,65, BIGANOS,229700
2008,632,maison,,5,110, ST MAGNE,299675
2009,638,maison,,4,80, LANGON,189500
2010,639,maison,,6,184, BLANQUEFORT,966000
2011,640,maison,,8,230, SALLES,613300
2012,642,maison,,4,86, CENON,291500
2013,643,maison,,4,90, ARCACHON,579000
2014,644,maison,,5,105, SALLES,318000
2015,646,maison,,6,140, SALLES,149500
2016,647,maison,,5,120, LANGON,153000
2017,651,appartement,,3,43, FLOIRAC,141500
2018,652,appartement,,3,73, BORDEAUX,307000
2019,653,appartement,,5,140, BORDEAUX,504000
2020,656,appartement,,4,83, BORDEAUX,450500
2021,658,maison,,2,136, BOURG,95000
2022,659,appartement,,5,137, ARCACHON,1030000
2023,660,maison,,6,150, COUTRAS,181500
2024,668,maison,,5,170, LAGORCE,76000
2025,671,appartement,,1,23, BORDEAUX,121000
2026,673,maison,,5,169, ST MARTIN LACAUSSADE,181000
2027,675,maison,,9,345, CIVRAC DE BLAYE,435000
2028,677,appartement,,2,37, MARCHEPRIME,129580
2029,678,appartement,,4,70, BORDEAUX,324500
2030,679,maison,,9,282, LUDON MEDOC,819000
2031,680,maison,,6,155, ST ANDRE DE CUBZAC,417500
2032,681,maison,,5,133, BIGANOS,496500
2033,682,appartement,,3,63, BORDEAUX,259000
2034,700,maison,,4,74, LIBOURNE,171000
2035,701,maison,,3,40, ST ANDRE DE CUBZAC,168000
2036,703,appartement,,3,64, BEGLES,263600
2037,705,maison,,9,192, BARSAC,229000
2038,707,maison,,4,95, GUILLAC,233000
2039,708,maison,,10,328, PELLEGRUE,475000
2040,709,appartement,,3,63, PAREMPUYRE,174900
2041,711,maison,,4,122, BORDEAUX,556500
2042,717,maison,,8,289, LANGON,548500
2043,718,maison,,5,163, IZON,484500
2044,722,appartement,,3,96, LIBOURNE,212500
2045,723,appartement,,3,43, BORDEAUX,299000
2046,726,maison,,8,250, BLAYE,397000
2047,727,maison,,5,123, MERIGNAC,651000
2048,728,maison,,4,124, CREON,328500
2049,729,appartement,,2,30, HOURTIN,65000
2050,732,maison,,3,84, LA TESTE DE BUCH,265500
2051,736,appartement,,2,45, BORDEAUX,199500
2052,737,appartement,,2,45, LA TESTE DE BUCH,203000
2053,738,maison,,10,380, BORDEAUX,1272000
2054,743,appartement,,7,158, BORDEAUX,572000
2055,748,appartement,,3,97, BORDEAUX,472000
2056,753,appartement,,2,119, AMBARES ET LAGRAVE,202000
2057,754,maison,,7,190, FOSSES ET BALEYSSAC,275000
2058,755,maison,,2,63, ST GERMAIN DU PUCH,93500
2059,756,appartement,,2,42, PESSAC,173000
2060,760,appartement,,1,23, SOULAC SUR MER,87000
2061,761,maison,,6,300, LUGASSON,349000
2062,765,maison,,6,215, LEGE CAP FERRET,570000
2063,775,maison,,4,130, MARCILLAC,65000
2064,776,appartement,,1,30, GRADIGNAN,102000
2065,777,appartement,,4,91, BORDEAUX,375000
2066,780,maison,,4,85, MERIGNAC,460000
2067,781,maison,,5,180, BLAYE,225000
2068,782,maison,,4,100, ST ANDRE DE CUBZAC,265500
2069,783,appartement,,4,58, CENON,275500
2070,787,maison,,15,650, ARCACHON,5950000
2071,788,appartement,,3,65, LARUSCADE,115500
2072,789,maison,,11,315, GAURIAC,525000
2073,791,maison,,3,519, ST ANDRE DE CUBZAC,219000
2074,792,maison,,15,300, PLASSAC,185000
2075,793,maison,,5,150, PLASSAC,200000
2076,794,maison,,4,131, BORDEAUX,424500
2077,795,appartement,,5,101, AUDENGE,287000
2078,796,appartement,,2,35, ANDERNOS LES BAINS,241500
2079,797,appartement,,5,128, BORDEAUX,699000
2080,798,appartement,,4,80, BORDEAUX,425000
2081,799,appartement,,4,80, BORDEAUX,450000
2082,800,maison,,6,146, ST MEDARD EN JALLES,400000
2083,801,maison,,5,135, ST MEDARD EN JALLES,433500
2084,802,maison,,9,255, LA TESTE DE BUCH,630000
2085,803,appartement,,4,99, TALENCE,560000
2086,804,appartement,,3,63, TALENCE,350000
2087,806,maison,,5,137, ST JEAN DE BLAIGNAC,249000
2088,807,maison,,5,108, CARS,181000
2089,808,maison,,6,162, ETAULIERS,233500
2090,811,maison,,25,1000, BLAYE,2650000
2091,812,maison,,25,1000, BORDEAUX,2650000
2092,813,appartement,,4,112, BRUGES,420000
2093,815,appartement,,4,105, BORDEAUX,590000
2094,816,maison,,3,200, BORDEAUX,209000
2095,818,maison,,6,156, LANTON,454500
2096,824,maison,,12,280, CESTAS,1265000
2097,825,maison,,6,168, LIBOURNE,381000
2098,826,appartement,,3,74, LE BOUSCAT,370000
2099,831,maison,,14,490, BORDEAUX,1190000
2100,832,maison,,9,205, LANGON,278000
2101,834,maison,,8,126, LA TESTE DE BUCH,330000
2102,838,maison,,5,100, LEGE CAP FERRET,962000
2103,843,appartement,,2,48, PESSAC,234000
2104,844,appartement,,4,91, BORDEAUX,639000
2105,845,appartement,,3,90, BORDEAUX,445000
2106,846,appartement,,3,66, BEGLES,288000
2107,852,maison,,5,254, BLASIMON,304500
2108,859,appartement,,2,40, LANTON,179000
2109,860,appartement,,2,55, LORMONT,200000
2110,862,maison,,6,161, PAREMPUYRE,402000
2111,863,maison,,6,285, BOURG,345000
2112,864,appartement,,3,68, GUJAN MESTRAS,340000
2113,865,appartement,,3,65, ARCACHON,485000
2114,866,appartement,,4,137, LE BOUSCAT,960000
2115,867,maison,,4,125, EYSINES,579000
2116,868,maison,,4,133, BEGLES,475500
2117,869,appartement,,4,74, LIBOURNE,93500
2118,870,maison,,5,90, ARCACHON,761000
2119,872,maison,,5,120, SALLES,317000
2120,875,maison,,4,114, ROMAGNE,139000
2121,876,maison,,4,100, ST PEY DE CASTETS,164000
2122,877,appartement,,3,49, BORDEAUX,259500
2123,882,maison,,6,134, FLOIRAC,312500
2124,885,appartement,,2,50, LANTON,198000
2125,886,maison,,7,230, ST EMILION,297000
2126,888,appartement,,3,90, BORDEAUX,416000
2127,894,appartement,,2,37, BORDEAUX,176000
2128,895,appartement,,3,59, ST MEDARD EN JALLES,242000
2129,896,maison,,4,110, LACANAU,449000
2130,897,maison,,5,110, LE TAILLAN MEDOC,438500
2131,898,maison,,5,117, LE HAILLAN,459500
2132,899,maison,,4,83, LIBOURNE,153000
2133,900,maison,,5,165, BLANQUEFORT,524000
2134,901,maison,,4,76, CARCANS,249200
2135,905,appartement,,2,46, FLOIRAC,197485
2136,908,maison,,4,92, ST MEDARD EN JALLES,315000
2137,909,appartement,,2,47, RIONS,76680
2138,910,appartement,,3,52, RIONS,84240
2139,911,appartement,,2,46, RIONS,74520
2140,912,appartement,,2,46, RIONS,74520
2141,913,appartement,,2,28, RIONS,61700
2142,914,maison,,8,190, VILLANDRAUT,242000
2143,915,maison,,11,250, ARTIGUES PRES BORDEAUX,630000
2144,916,maison,,8,163, FARGUES ST HILAIRE,539000
2145,917,maison,,10,260, CARIGNAN DE BORDEAUX,735000
2146,918,maison,,4,93, PREIGNAC,165000
2147,919,maison,,4,90, BEGLES,315000
2148,920,maison,,5,145, TARGON,315000
2149,921,maison,,8,150, LANGOIRAN,135000
2150,933,maison,,8,195, ST LOUBES,673500
2151,941,maison,,9,295, ST EMILION,504000
2152,943,maison,,8,220, ST AUBIN DE MEDOC,676000
2153,946,maison,,5,150, LA TESTE DE BUCH,1490000
2154,949,maison,,4,107, ST CHRISTOPHE DE DOUBLE,130000
2155,954,appartement,,3,63, LE VERDON SUR MER,76600
2156,955,maison,,6,183, BAZAS,298000
2157,958,maison,,9,400, LIBOURNE,777000
2158,960,maison,,4,85, ST ANDRE DE CUBZAC,180000
2159,962,appartement,,4,87, MERIGNAC,346000
2160,964,appartement,,2,41, LANGON,77229
2161,966,maison,,6,150, LIBOURNE,599500
2162,967,appartement,,1,33, PESSAC,160500
2163,968,appartement,,4,84, PESSAC,216300
2164,975,maison,,4,106, PUGNAC,168000
2165,976,maison,,6,190, BERSON,137800
2166,977,maison,,4,106, MOMBRIER,168000
2167,978,appartement,,3,54, MERIGNAC,223500
2168,979,appartement,,2,34, MERIGNAC,160500
2169,980,appartement,,2,34, MERIGNAC,160500
2170,981,maison,,5,210, PRECHAC,421500
2171,982,maison,,7,205, BARSAC,444000
2172,983,appartement,,2,49, BORDEAUX,236000
2173,984,maison,,10,318, BORDEAUX,1365000
2174,989,maison,,6,150, MERIGNAC,527500
2175,990,appartement,,3,65, TALENCE,226000
2176,991,maison,,4,91, GUJAN MESTRAS,422500
2177,994,maison,,8,300, STE HELENE,490000
2178,996,maison,,12,400, ST MEDARD DE GUIZIERES,280000
2179,1000,maison,,5,119, AMBARES ET LAGRAVE,388240
2180,1003,maison,,5,115, PUGNAC,178500
2181,1004,maison,,5,115, BLAYE,178500
2182,1010,appartement,,1,26, SOULAC SUR MER,103000
2183,1011,appartement,,2,51, BORDEAUX,72000
2184,1013,maison,,5,135, BLANQUEFORT,381000
2185,1014,appartement,,5,182, ARCACHON,1995950
2186,1015,appartement,,1,26, TALENCE,164000
2187,1016,appartement,,4,67, BORDEAUX,220000
2188,1017,maison,,5,120, BELVES DE CASTILLON,379000
2189,1020,maison,,6,209, ST MARTIAL,395000
2190,1022,appartement,,3,63, VILLENAVE D ORNON,264500
2191,1023,appartement,,2,53, BRUGES,172000
2192,1024,maison,,5,120, BELIN BELIET,290000
2193,1027,maison,,7,200, LIBOURNE,410000
2194,1028,maison,,8,240, LIBOURNE,649000
2195,1032,maison,,9,220, ANDERNOS LES BAINS,892500
2196,1033,maison,,10,370, CREON,682500
2197,1035,maison,,7,300, ARCACHON,2700000
2198,1040,maison,,14,310, LIBOURNE,745000
2199,1041,maison,,7,205, ANDERNOS LES BAINS,1139000
2200,1043,appartement,,3,88, ARCACHON,1044750
2201,1044,maison,,5,210, CUDOS,528000
2202,1048,maison,,12,500, BORDEAUX,1680000
2203,1056,maison,,4,145, LANGON,212000
2204,1060,maison,,20,540, ST CHRISTOLY DE BLAYE,420000
2205,1061,maison,,20,540, PUGNAC,420000
2206,1062,maison,,8,320, PRIGNAC ET MARCAMPS,694900
2207,1063,maison,,8,320, ST ANDRE DE CUBZAC,694900
2208,1064,appartement,,2,72, BORDEAUX,346400
2209,1065,appartement,,3,64, BORDEAUX,276000
2210,1066,maison,,3,71, LA TESTE DE BUCH,291500
2211,1067,maison,,3,50, TALENCE,297000
2212,1068,maison,,5,120, TALENCE,522500
2213,1069,maison,,9,345, ST SEURIN SUR L ISLE,423000
2214,1071,maison,,4,130, MONTAGNE,295000
2215,1074,maison,,10,372, LIBOURNE,449500
2216,1075,maison,,6,189, MERIGNAC,651000
2217,1079,maison,,5,131, BLAYE,162750
2218,1080,maison,,5,120, PUGNAC,267750
2219,1082,appartement,,4,80, BORDEAUX,549500
2220,1083,appartement,,3,62, LESPARRE MEDOC,81000
2221,1084,maison,,5,109, ST LAURENT DES COMBES,192000
2222,1085,maison,,9,322, LIBOURNE,507000
2223,1086,maison,,9,220, BORDEAUX,1200000
2224,1087,maison,,4,91, LA LANDE DE FRONSAC,222000
2225,1088,appartement,,3,64, MARCHEPRIME,202500
2226,1090,appartement,,2,51, ARCACHON,241500
2227,1092,maison,,7,237, VILLANDRAUT,170000
2228,1093,maison,,4,85, BERSON,170500
2229,1094,appartement,,4,60, LE TEICH,149500
2230,1095,maison,,6,112, AUDENGE,330750
2231,1096,maison,,5,121, FARGUES ST HILAIRE,599500
2232,1099,appartement,,2,46, RIONS,75600
2233,1100,maison,,6,146, POMPIGNAC,384000
2234,1101,maison,,3,60, BONNETAN,185000
2235,1102,maison,,5,150, STE TERRE,175000
2236,1103,appartement,,3,60, ST SEURIN SUR L ISLE,100000
2237,1104,appartement,,2,76, BORDEAUX,275000
2238,1105,maison,,6,143, LEOGNAN,350000
2239,1106,appartement,,4,107, ARCACHON,859000
2240,1107,appartement,,3,70, ARCACHON,579000
2241,1108,appartement,,3,83, ARCACHON,639000
2242,1110,appartement,,2,41, GIRONDE SUR DROPT,72525
2243,1111,maison,,5,142, BLAYE,272000
2244,1112,maison,,5,147, BOURG,137800
2245,1113,maison,,5,142, ST GIRONS D AIGUEVIVES,272000
2246,1114,maison,,5,142, CARS,272000
2247,1115,maison,,5,110, ST EMILION,465000
2248,1116,maison,,9,491, LIBOURNE,940000
2249,1117,maison,,7,319, LATRESNE,1152250
2250,1118,appartement,,2,35, ARCACHON,265500
2251,1123,maison,,6,120, ST MAGNE DE CASTILLON,175500
2252,1128,appartement,,3,47, CARCANS,139900
2253,1133,appartement,,4,75, LIBOURNE,147900
2254,1134,maison,,5,100, BORDEAUX,381000
2255,1135,maison,,2,195, LIBOURNE,298000
2256,1137,maison,,4,113, PESSAC,450000
2257,1139,maison,,8,280, HOURTIN,940500
2258,1142,maison,,12,360, ST ANDRE DE CUBZAC,890000
2259,1146,maison,,3,44, SOULAC SUR MER,114500
2260,1147,maison,,6,238, LANGON,579000
2261,1148,maison,,5,92, MERIGNAC,359500
2262,1149,maison,,6,140, ST LAURENT D ARCE,202500
2263,1154,maison,,7,310, LES PEINTURES,395000
2264,1161,maison,,10,446, ST ANDRE DE CUBZAC,577500
2265,1162,appartement,,4,95, BORDEAUX,564500
2266,1163,maison,,5,119, RAUZAN,129000
2267,1164,maison,,4,98, COUTRAS,202500
2268,1165,maison,,6,220, LUDON MEDOC,670800
2269,1166,maison,,5,101, FLOIRAC,289500
2270,1168,maison,,5,270, ST EMILION,1390000
2271,1169,maison,,5,270, ST EMILION,1390000
2272,1170,maison,,5,115, PUJOLS,110500
2273,1171,maison,,4,113, VILLENAVE D ORNON,386800
2274,1173,maison,,10,270, LOUPIAC,595000
2275,1175,maison,,4,92, LA TESTE DE BUCH,425000
2276,1176,maison,,5,130, QUINSAC,367000
2277,1182,maison,,4,104, ARES,395200
2278,1183,maison,,5,175, ST EMILION,328500
2279,1184,appartement,,3,68, BORDEAUX,312500
2280,1186,maison,,6,784, LANGON,913500
2281,1187,maison,,6,167, LEGE CAP FERRET,651000
2282,1188,maison,,7,250, COUTRAS,270500
2283,1192,maison,,4,72, AUDENGE,275000
2284,1195,maison,,5,108, GRADIGNAN,417500
2285,1197,appartement,,3,95, BORDEAUX,486000
2286,1198,appartement,,3,66, BORDEAUX,370000
2287,1200,maison,,11,380, LIBOURNE,630000
2288,1201,maison,,8,230, ANDERNOS LES BAINS,579000
2289,1202,appartement,,1,21, ARCACHON,165500
2290,1203,appartement,,3,72, ARCACHON,550000
2291,1204,maison,,5,324, MARCHEPRIME,748800
2292,1205,appartement,,1,31, LE BOUSCAT,195000
2293,1206,appartement,,3,62, BORDEAUX,318000
2294,1207,maison,,4,95, CAZAUX                          ,444000
2295,1208,maison,,3,85, ARES,360000
2296,1211,appartement,,2,52, LE BOUSCAT,260000
2297,1216,appartement,,5,84, MERIGNAC,217500
2298,1217,maison,,5,166, ST CIERS SUR GIRONDE,144000
2299,1219,maison,,10,240, BAZAS,280000
2300,1222,maison,,4,90, BORDEAUX,369250
2301,1226,maison,,3,150, BOURG,207500
2302,1227,maison,,6,250, BORDEAUX,875700
2303,1228,maison,,5,110, ABZAC,234000
2304,1229,maison,,8,183, ST SULPICE ET CAMEYRAC,458000
2305,1230,maison,,12,500, MONTUSSAN,1100000
2306,1231,appartement,,2,45, LORMONT,139000
2307,1232,maison,,4,150, BASSENS,451500
2308,1233,appartement,,5,137, BORDEAUX,645000
2309,1234,appartement,,3,98, BORDEAUX,595000
2310,1238,maison,,3,113, PESSAC,475000
2311,1239,maison,,6,225, BORDEAUX,1008000
2312,1242,maison,,5,131, VILLENEUVE,162750
2313,1244,maison,,5,230, BEGLES,730000
2314,1247,maison,,4,160, MARANSIN,520000
2315,1249,appartement,,4,120, BORDEAUX,441000
2316,1252,appartement,,3,47, CARCANS,139900
2317,1253,appartement,,2,29, CARCANS,89900
2318,1254,appartement,,2,26, CARCANS,89900
2319,1255,appartement,,1,24, CARCANS,79900
2320,1256,appartement,,3,49, CARCANS,139900
2321,1257,maison,,7,150, BAZAS,410000
2322,1258,maison,,6,158, LA TESTE DE BUCH,717500
2323,1259,maison,,20,960, BORDEAUX,1050000
2324,1262,appartement,,3,63, BORDEAUX,339000
2325,1263,maison,,7,260, FLOIRAC,892500
2326,1269,appartement,,3,59, TRESSES,227000
2327,1270,appartement,,2,42, TRESSES,150000
2328,1272,maison,,6,127, GRADIGNAN,349500
2329,1273,maison,,6,210, CENAC,845000
2330,1274,maison,,4,97, ST CIERS DE CANESSE,233500
2331,1278,appartement,,1,24, PESSAC,136000
2332,1282,appartement,,3,81, BORDEAUX,455000
2333,1283,maison,,3,51, ST MEDARD EN JALLES,220400
2334,1287,maison,,11,289, CASTILLON LA BATAILLE,577500
2335,1292,maison,,5,109, BARON,252000
2336,1293,maison,,5,92, BLAYE,170500
2337,1299,maison,,5,90, BORDEAUX,339000
2338,1300,maison,,6,190, GUJAN MESTRAS,661500
2339,1301,maison,,5,106, LANGON,202500
2340,1302,maison,,5,134, LANDIRAS,289000
2341,1303,appartement,,3,71, MERIGNAC,375000
2342,1304,appartement,,2,27, BORDEAUX,114800
2343,1305,maison,,7,250, ARCACHON,2580000
2344,1308,maison,,5,117, CARBON BLANC,323168
2345,1314,appartement,,3,65, PESSAC,312000
2346,1315,maison,,4,110, MERIGNAC,445000
2347,1320,maison,,8,260, LE BOUSCAT,1560000
2348,1322,maison,,10,365, LA SAUVE,689000
2349,1324,appartement,,5,140, BORDEAUX,594000
2350,1325,appartement,,4,101, BORDEAUX,420000
2351,1327,maison,,4,106, AMBARES ET LAGRAVE,270000
2352,1328,appartement,,2,48, LE BOUSCAT,217500
2353,1333,maison,,8,256, ST GERMAIN DU PUCH,242000
2354,1335,maison,,8,250, ST SULPICE ET CAMEYRAC,1240000
2355,1338,appartement,,2,47, ANDERNOS LES BAINS,240075
2356,1339,appartement,,2,36, BLAYE,48000
2357,1340,maison,,5,131, PLASSAC,162750
2358,1342,appartement,,3,62, VILLENAVE D ORNON,255900
2359,1343,maison,,5,120, SADIRAC,398000
2360,1344,maison,,3,50, GUJAN MESTRAS,190000
2361,1345,appartement,,3,78, LE BOUSCAT,520000
2362,1349,maison,,4,112, LANGON,265000
2363,1350,maison,,6,175, ST SULPICE ET CAMEYRAC,640000
2364,1354,maison,,4,80, GOUALADE,65000
2365,1355,maison,,5,300, ST CIERS D ABZAC,365000
2366,1358,maison,,5,250, MIOS,579000
2367,1360,maison,,10,289, LISTRAC DE DUREZE,443500
2368,1362,maison,,3,85, LEGE CAP FERRET,1152250
2369,1363,maison,,10,250, MARTIGNAS SUR JALLE,690000
2370,1365,maison,,4,54, SOULAC SUR MER,142700
2371,1367,appartement,,3,75, BORDEAUX,840000
2372,1368,maison,,5,145, MERIGNAC,650000
2373,1369,maison,,4,124, MIOS,464000
2374,1370,appartement,,2,42, EYSINES,139100
2375,1374,appartement,,4,89, BORDEAUX,549000
2376,1375,maison,,3,80, GUJAN MESTRAS,364500
2377,1376,maison,,3,72, GUJAN MESTRAS,333000
2378,1377,maison,,3,72, GUJAN MESTRAS,338500
2379,1378,maison,,7,204, BELIN BELIET,779625
2380,1381,maison,,4,60, CASTILLON LA BATAILLE,108000
2381,1382,maison,,3,72, TOULENNE,170000
2382,1392,appartement,,4,77, BORDEAUX,333500
2383,1393,appartement,,4,137, BORDEAUX,819000
2384,1394,maison,,8,199, PUGNAC,265500
2385,1395,maison,,5,120, LE BOUSCAT,648900
2386,1396,appartement,,3,54, BORDEAUX,234000
2387,1397,maison,,4,100, SALLES,265500
2388,1398,maison,,5,140, AUDENGE,533000
2389,1399,maison,,7,273, SALLES,381000
2390,1400,maison,,4,110, BIGANOS,357500
2391,1401,maison,,7,180, ST SULPICE ET CAMEYRAC,399500
2392,1402,maison,,9,391, IZON,599000
2393,1403,maison,,5,280, STE EULALIE,548500
2394,1404,maison,,9,220, TALENCE,871500
2395,1405,maison,,12,180, BEGLES,682500
2396,1406,maison,,6,163, MERIGNAC,661500
2397,1407,maison,,3,76, ARES,318000
2398,1409,maison,,18,400, LIBOURNE,945000
2399,1414,maison,,19,715, BORDEAUX,840000
2400,1416,maison,,5,152, BLAYE,241500
2401,1417,maison,,5,152, TEUILLAC,241500
2402,1418,maison,,5,136, FRONSAC,269000
2403,1419,appartement,,3,67, BORDEAUX,255000
2404,1420,appartement,,3,62, PESSAC,205000
2405,1421,maison,,6,230, HAUX,423000
2406,1422,appartement,,1,41, BORDEAUX,165000
2407,1423,maison,,4,80, SALLES,247000
2408,1425,maison,,5,130, ST GERMAIN DU PUCH,328000
2409,1427,appartement,,2,55, BORDEAUX,272000
2410,1429,appartement,,4,97, BORDEAUX,402000
2411,1435,maison,,9,326, PREIGNAC,99000
2412,1439,appartement,,1,22, SALIGNAC,71000
2413,1440,maison,,8,160, BLAYE,81000
2414,1441,maison,,6,190, TEUILLAC,137800
2415,1442,appartement,,1,27, BORDEAUX,160500
2416,1443,appartement,,3,84, BORDEAUX,339000
2417,1444,appartement,,2,44, PAREMPUYRE,181500
2418,1445,maison,,6,115, ANDERNOS LES BAINS,574000
2419,1446,appartement,,1,27, CARCANS,80000
2420,1447,maison,,5,110, CREON,370500
2421,1448,maison,,4,112, MERIGNAC,499500
2422,1450,maison,,3,58, LE BOUSCAT,250000
2423,1454,appartement,,1,20, BORDEAUX,125000
2424,1455,maison,,2,62, BORDEAUX,347000
2425,1456,maison,,3,50, MERIGNAC,370000
2426,1457,appartement,,3,77, BORDEAUX,520000
2427,1458,appartement,,3,64, BORDEAUX,541000
2428,1461,maison,,10,400, MAZERES,456500
2429,1462,appartement,,1,18, CENON,57900
2430,1463,appartement,,2,48, ARCACHON,189000
2431,1467,maison,,9,316, LIBOURNE,610000
2432,1468,maison,,6,102, ANDERNOS LES BAINS,423000
2433,1469,maison,,4,80, PUJOLS SUR CIRON,180000
2434,1470,maison,,4,105, NAUJAC SUR MER,285000
2435,1472,appartement,,5,117, BORDEAUX,450000
2436,1474,appartement,,6,133, PESSAC,432000
2437,1480,maison,,4,118, LOUPIAC,245000
2438,1482,maison,,5,129, MERIGNAC,475500
2439,1483,appartement,,1,22, ARCACHON,150000
2440,1484,appartement,,3,55, AUDENGE,199000
2441,1485,maison,,4,127, BELIN BELIET,326000
2442,1486,maison,,6,223, LANGON,396500
2443,1487,maison,,5,135, EYSINES,444000
2444,1488,maison,,4,75, TALENCE,367000
2445,1493,maison,,6,200, ST SULPICE DE FALEYRENS,558000
2446,1494,maison,,16,560, PINEUILH,1680000
2447,1495,maison,,7,206, BEGLES,988000
2448,1496,maison,,9,220, LE HAILLAN,775000
2449,1498,appartement,,1,27, MARCHEPRIME,123500
2450,1499,maison,,4,105, GUJAN MESTRAS,280000
2451,1511,maison,,4,150, ST MACAIRE,199000
2452,1513,appartement,,5,132, BORDEAUX,661000
2453,1520,maison,,3,40, RAUZAN,28500
2454,1521,maison,,8,320, ST GERVAIS,694900
2455,1523,maison,,5,308, BLAYE,220500
2456,1524,maison,,7,224, BLAYE,367500
2457,1525,maison,,8,320, ST ANDRE DE CUBZAC,694900
2458,1526,maison,,5,308, GENERAC,220500
2459,1527,maison,,5,308, PUGNAC,220500
2460,1528,maison,,4,126, LE HAILLAN,381000
2461,1529,maison,,4,98, ST JEAN D ILLAC,433500
2462,1530,maison,,5,166, BORDEAUX,630000
2463,1531,maison,,5,89, LANTON,475500
2464,1532,maison,,4,89, GUJAN MESTRAS,318000
2465,1533,maison,,6,185, LE BOUSCAT,891000
2466,1534,maison,,3,80, SALLES,297000
2467,1535,maison,,3,88, BIGANOS,320000
2468,1536,maison,,9,166, LANDIRAS,300000
2469,1537,appartement,,1,24, GRADIGNAN,98000
2470,1538,maison,,8,276, TALENCE,1570000
2471,1539,maison,,4,79, CREON,286500
2472,1547,maison,,3,116, ST LOUBES,238500
2473,1548,maison,,6,215, ARTIGUES PRES BORDEAUX,750000
2474,1549,maison,,5,190, ST SULPICE ET CAMEYRAC,439000
2475,1551,maison,,5,110, PESSAC,324400
2476,1552,maison,,8,213, ST SEURIN DE CURSAC,349000
2477,1553,maison,,7,226, NEAC,370000
2478,1554,appartement,,2,33, BORDEAUX,70000
2479,1562,maison,,5,122, BOURG,283500
2480,1563,maison,,5,122, BLAYE,283500
2481,1565,maison,,4,125, LANTON,430000
